# tau vacf_xx vacf_yy vacf_zz
2.760000000000000000e+02 -1.579061750826627616e-12 -5.146699956039324455e-13 -3.041576540994460920e-12
2.770000000000000000e+02 -1.138115119594299183e-12 -1.440412322013626813e-12 -1.638886927396753744e-12
2.780000000000000000e+02 -1.160909500485664740e-12 -3.282663003732581211e-12 -1.143530213192041996e-12
2.790000000000000000e+02 -1.115470595638001813e-12 -4.855321200932986465e-12 -1.354456464136855171e-12
2.800000000000000000e+02 -9.888540095152797792e-13 -5.038097209976907802e-12 -1.573102466100709572e-12
2.810000000000000000e+02 -1.306277146480212132e-12 -3.595295572185586738e-12 -1.403820914930541278e-12
2.820000000000000000e+02 -2.195502660008676194e-12 -1.240792600340359673e-12 -1.181377649372717616e-12
2.830000000000000000e+02 -3.038082084305815719e-12 9.100980501886658569e-13 -1.606073696334725908e-12
2.840000000000000000e+02 -3.259316648108832046e-12 1.759107482401732200e-12 -2.935928156926930946e-12
2.850000000000000000e+02 -2.896781749655147577e-12 6.494896775162802997e-13 -4.509934519077605864e-12
2.860000000000000000e+02 -2.348918134705220644e-12 -2.073974134877202394e-12 -5.143616580042786940e-12
2.870000000000000000e+02 -2.038099407037301288e-12 -5.109483117787880438e-12 -4.102962078520561168e-12
2.880000000000000000e+02 -2.208400001362385614e-12 -6.957981020817732404e-12 -1.814078301786366315e-12
2.890000000000000000e+02 -2.677590615691995930e-12 -6.613493173533415781e-12 2.779586936227519268e-13
2.900000000000000000e+02 -2.830010419525452758e-12 -3.978888419594584039e-12 7.095445322844988265e-13
2.910000000000000000e+02 -2.243061110908292630e-12 -1.744623535380089636e-13 -8.442805282820315506e-13
2.920000000000000000e+02 -1.328796899838185398e-12 2.847779931298207070e-12 -3.255116320633051687e-12
2.930000000000000000e+02 -8.789938951768459648e-13 3.613380973945840154e-12 -4.796704410334084991e-12
2.940000000000000000e+02 -1.148143853324635775e-12 2.169731089769858026e-12 -4.421587422846530264e-12
2.950000000000000000e+02 -1.900879812275064800e-12 -1.735663038822557275e-13 -2.430368392875856243e-12
2.960000000000000000e+02 -2.903559612185937513e-12 -2.049571103168539519e-12 -2.154529428976356291e-13
2.970000000000000000e+02 -3.775477167523920993e-12 -2.971040602052312419e-12 6.799010962017920993e-13
2.980000000000000000e+02 -3.908052243300867157e-12 -3.235053059622487231e-12 -3.918276789368913322e-13
2.990000000000000000e+02 -3.022943236884425246e-12 -3.169636075771525220e-12 -2.719087885683136024e-12
3.000000000000000000e+02 -1.625483654624876204e-12 -2.798220055071617400e-12 -4.699644948611536938e-12
3.010000000000000000e+02 -8.127218868453902189e-13 -2.207482218324879722e-12 -5.072477919061543381e-12
3.020000000000000000e+02 -1.602670209976306684e-12 -1.808048991726249297e-12 -3.830629720994755577e-12
3.030000000000000000e+02 -4.009721607377562610e-12 -2.101102246385600073e-12 -1.895745894297796854e-12
3.040000000000000000e+02 -6.560138125176745316e-12 -3.181082514657973913e-12 -2.226878868468487680e-13
3.050000000000000000e+02 -7.152935466532667266e-12 -4.285671081220686658e-12 6.758968133313994714e-13
3.060000000000000000e+02 -4.800422877270196283e-12 -4.160365980245546136e-12 7.135281519940341108e-13
3.070000000000000000e+02 -5.431080633059060436e-13 -2.328937715845052019e-12 6.648429726836374047e-14
3.080000000000000000e+02 3.194551229065076384e-12 1.953037782111605703e-13 -9.661272405724550141e-13
3.090000000000000000e+02 4.034584694162376237e-12 1.673424443605932130e-12 -2.120805658863572308e-12
3.100000000000000000e+02 1.068722596240585285e-12 1.071542288098802633e-12 -3.168708895296392853e-12
3.110000000000000000e+02 -4.310182591775207868e-12 -1.088345883183754753e-12 -3.755567547362511716e-12
3.120000000000000000e+02 -9.038286304092073534e-12 -3.135864896756528216e-12 -3.442792993364808915e-12
3.130000000000000000e+02 -1.036042705412573418e-11 -3.762769961295880401e-12 -1.988529947901047554e-12
3.140000000000000000e+02 -7.660703166681734918e-12 -3.144361175033836872e-12 3.619719337509932802e-13
3.150000000000000000e+02 -2.738743524982647903e-12 -2.393091762123224544e-12 2.700434518565978586e-12
3.160000000000000000e+02 1.491967875925467015e-12 -2.351636747822592851e-12 3.551978322578647890e-12
3.170000000000000000e+02 2.764838738309221583e-12 -3.092177951180578873e-12 1.773943811943076208e-12
3.180000000000000000e+02 5.692769527813734335e-13 -4.033945998415837960e-12 -2.080772978687170434e-12
3.190000000000000000e+02 -3.695894609079710508e-12 -4.390530061461817154e-12 -5.632926821556762650e-12
3.200000000000000000e+02 -7.458274233323379606e-12 -3.810215851162815126e-12 -6.403417077399717317e-12
3.210000000000000000e+02 -8.477399455135158944e-12 -2.520237906033018949e-12 -3.791147503204327074e-12
3.220000000000000000e+02 -6.282255443895545747e-12 -9.666431322549889003e-13 5.074343183755065577e-13
3.230000000000000000e+02 -2.278602346236251622e-12 3.288315349841669744e-13 3.886348491510768398e-12
3.240000000000000000e+02 1.411754468387978500e-12 8.054336300071362982e-13 4.670754993411952851e-12
3.250000000000000000e+02 3.119535782130947395e-12 2.134878340902309007e-13 2.910457530849875298e-12
3.260000000000000000e+02 2.329552824878295720e-12 -1.048129648761423147e-12 -5.115915467320593289e-14
3.270000000000000000e+02 -2.154044230152140483e-13 -2.311275933792943536e-12 -2.596297464716902913e-12
3.280000000000000000e+02 -3.220777665281197504e-12 -3.372948361251433414e-12 -3.784621408876540669e-12
3.290000000000000000e+02 -5.625439303325887972e-12 -4.381695375051477408e-12 -3.673199942091417556e-12
3.300000000000000000e+02 -6.793680704031523398e-12 -5.098636094128528975e-12 -2.916230789099279433e-12
3.310000000000000000e+02 -6.424389331733382126e-12 -4.839598832680158554e-12 -2.124402991015344557e-12
3.320000000000000000e+02 -4.632202421531404882e-12 -3.190506423994936640e-12 -1.571642580754915875e-12
3.330000000000000000e+02 -2.067693644496527202e-12 -4.898893079416104536e-13 -1.198108190152878281e-12
3.340000000000000000e+02 3.037589375270374593e-13 2.252423707958274305e-12 -7.156089532205459429e-13
3.350000000000000000e+02 1.628197446767634046e-12 3.738734518170830337e-12 -6.670663115128694413e-15
3.360000000000000000e+02 1.446308924809947488e-12 3.000479621589358579e-12 4.466651168364992181e-13
3.370000000000000000e+02 -1.001198047878429252e-13 7.302106776116541688e-14 -2.060336771736528166e-13
3.380000000000000000e+02 -2.150577196164903419e-12 -3.709900483649306685e-12 -2.234130356970252470e-12
3.390000000000000000e+02 -3.505294242704706771e-12 -6.424534547074335775e-12 -4.705792548474905277e-12
3.400000000000000000e+02 -3.483258597053827664e-12 -6.912633136687930372e-12 -5.996434271852983454e-12
3.410000000000000000e+02 -2.490952865088061577e-12 -5.354843957181440804e-12 -4.915320621391927085e-12
3.420000000000000000e+02 -1.624840258198046004e-12 -2.818801882378144039e-12 -1.623046050497063834e-12
3.430000000000000000e+02 -1.732426523517902907e-12 -5.964187994398347544e-13 2.176947034568739122e-12
3.440000000000000000e+02 -2.762281971449527703e-12 3.883467771159608361e-13 4.103941252299135077e-12
3.450000000000000000e+02 -3.859755421276047714e-12 3.367527177851756381e-14 2.707699757829978709e-12
3.460000000000000000e+02 -4.192770246059509733e-12 -9.278238467368762645e-13 -1.451155473878690503e-12
3.470000000000000000e+02 -3.614275102694756347e-12 -1.621528971466413137e-12 -6.235541893981916308e-12
3.480000000000000000e+02 -2.452744529352534006e-12 -1.764103226017204325e-12 -9.190048748519109302e-12
3.490000000000000000e+02 -9.958864988665330560e-13 -1.578528122685487726e-12 -8.623987405756018288e-12
3.500000000000000000e+02 4.692702026078563088e-13 -1.327048289392279762e-12 -4.606951008548078034e-12
3.510000000000000000e+02 1.320482898790996272e-12 -1.284897432315296587e-12 6.808436272437889324e-13
3.520000000000000000e+02 7.778554489611062642e-13 -1.833909555495474516e-12 4.290771459542073557e-12
3.530000000000000000e+02 -1.371107556253814203e-12 -3.158365829943515294e-12 4.540745141308808498e-12
3.540000000000000000e+02 -4.240811262819876461e-12 -4.927050755112600329e-12 1.854952983343755075e-12
3.550000000000000000e+02 -6.232204242398684416e-12 -6.268498506819294479e-12 -1.803153084285022408e-12
3.560000000000000000e+02 -6.250817465631947294e-12 -6.114168764708977021e-12 -4.171208435974694563e-12
3.570000000000000000e+02 -4.504363616762057466e-12 -4.099604827653321945e-12 -4.044578016917410823e-12
3.580000000000000000e+02 -2.109237457771490849e-12 -1.216305416042937824e-12 -2.032294387090998492e-12
3.590000000000000000e+02 -3.074942343304376197e-13 8.328594748685907146e-13 -4.758608197144142478e-14
3.600000000000000000e+02 1.128317725649323560e-13 8.730193604251511086e-13 1.932656286565345476e-13
3.610000000000000000e+02 -7.088660621871446177e-13 -1.060186184686478200e-12 -1.438414154383593876e-12
3.620000000000000000e+02 -1.828700388454658005e-12 -3.761028515302687975e-12 -3.402786287502591564e-12
3.630000000000000000e+02 -2.450636543224101721e-12 -5.605821393817570957e-12 -3.926004922496554485e-12
3.640000000000000000e+02 -2.623578375718872343e-12 -5.630922156165234015e-12 -2.486785354764648671e-12
3.650000000000000000e+02 -2.858221884635604595e-12 -4.085644149208337181e-12 1.007689344580244418e-13
3.660000000000000000e+02 -3.392844277194722165e-12 -2.160071960794663796e-12 2.470453894474516377e-12
3.670000000000000000e+02 -3.926169141376692939e-12 -1.120791557956890428e-12 3.344203547305911779e-12
3.680000000000000000e+02 -3.835921162280829794e-12 -1.395796100065565716e-12 2.150462368257932207e-12
3.690000000000000000e+02 -2.661955768391892873e-12 -2.444701457740967312e-12 -5.355381100662894158e-13
3.700000000000000000e+02 -6.485533664231479284e-13 -3.391974358598066901e-12 -3.302106138244241765e-12
3.710000000000000000e+02 1.091728902802188633e-12 -3.652077433983181909e-12 -4.718384047100052043e-12
3.720000000000000000e+02 1.294031262694531243e-12 -3.275206299158397062e-12 -4.169320817851305542e-12
3.730000000000000000e+02 -3.722371212624923371e-13 -2.860222082166897694e-12 -2.254439645209004662e-12
3.740000000000000000e+02 -2.968335625836475641e-12 -2.974117182611812769e-12 -2.292574252042657520e-13
3.750000000000000000e+02 -4.997259823181017266e-12 -3.561270036075141664e-12 9.664859598679174970e-13
3.760000000000000000e+02 -5.557009199108694623e-12 -3.958744992640235030e-12 9.919310004863375361e-13
3.770000000000000000e+02 -4.647060566783548050e-12 -3.549352012108855417e-12 -8.166432234262577447e-14
3.780000000000000000e+02 -2.627433332769461666e-12 -2.387756528628661542e-12 -1.753679901559388732e-12
3.790000000000000000e+02 -1.522416328938884068e-13 -1.210942633350674837e-12 -3.111069425988888022e-12
3.800000000000000000e+02 1.669080973293233117e-12 -8.741031018254813402e-13 -3.240132693164451030e-12
3.810000000000000000e+02 1.878490692911709199e-12 -1.736873964090250805e-12 -1.867919141944753935e-12
3.820000000000000000e+02 4.955872182326439871e-13 -3.376663692934316092e-12 2.168522382104954973e-13
3.830000000000000000e+02 -1.503157401584891122e-12 -4.697925565173439479e-12 1.465149729177552611e-12
3.840000000000000000e+02 -2.987295269509040700e-12 -4.528488380916536250e-12 6.189677999632468864e-13
3.850000000000000000e+02 -3.417759740853942754e-12 -2.517829966071283596e-12 -2.230366951536999496e-12
3.860000000000000000e+02 -2.967459385443794200e-12 3.288543096113890450e-13 -5.493440026102126563e-12
3.870000000000000000e+02 -2.222049141255478453e-12 2.076911654227056131e-12 -6.983412486380125738e-12
3.880000000000000000e+02 -1.714605224825857046e-12 1.171997715817168282e-12 -5.359907856157451599e-12
3.890000000000000000e+02 -1.527030465949237809e-12 -2.278163659096409619e-12 -1.275916179478626137e-12
3.900000000000000000e+02 -1.368347806946857728e-12 -6.308798832042131125e-12 2.836487372502672929e-12
3.910000000000000000e+02 -1.021058703055883215e-12 -8.255342935680467124e-12 4.380004336773913941e-12
3.920000000000000000e+02 -6.352975736630395907e-13 -6.610826660028408266e-12 2.343445802279786180e-12
3.930000000000000000e+02 -5.703589626664169980e-13 -2.227702514000048951e-12 -2.011254391490199768e-12
3.940000000000000000e+02 -1.056228346677977926e-12 2.199778998233756510e-12 -6.041025983570505828e-12
3.950000000000000000e+02 -1.957713662134634808e-12 4.023979414282284676e-12 -7.569018451441097167e-12
3.960000000000000000e+02 -2.782215200547119279e-12 2.383628365073276770e-12 -6.158843132006910275e-12
3.970000000000000000e+02 -3.065816829912716274e-12 -1.513670751808631803e-12 -3.066302285153743469e-12
3.980000000000000000e+02 -2.794897224670651000e-12 -5.358494301111366205e-12 -2.516697892844916751e-13
3.990000000000000000e+02 -2.302252677130408251e-12 -7.034701207170580122e-12 9.774513897213178382e-13
4.000000000000000000e+02 -1.742476251941193695e-12 -5.842032517729551483e-12 7.585380930674619213e-13
4.010000000000000000e+02 -1.059893699740281197e-12 -2.975462925048696218e-12 2.554700748749107820e-14
4.020000000000000000e+02 -4.855422494615977676e-13 -5.576367829554599184e-13 -7.137831450097174253e-13
4.030000000000000000e+02 -4.781552299084261657e-13 1.038636838935091843e-13 -1.491825246964685986e-12
4.040000000000000000e+02 -1.133267376135628080e-12 -7.304499095275550773e-13 -2.170146328901904549e-12
4.050000000000000000e+02 -2.179362477988725460e-12 -1.996907672276193693e-12 -2.389530416367878827e-12
4.060000000000000000e+02 -3.369688758847386546e-12 -2.813135369785888034e-12 -2.225011387800021014e-12
4.070000000000000000e+02 -4.370677949984904499e-12 -2.852967042879586901e-12 -2.265921429073830303e-12
4.080000000000000000e+02 -4.582607692711721199e-12 -2.447651055513638790e-12 -2.813409141785737593e-12
4.090000000000000000e+02 -3.545868622951841965e-12 -2.375905441775884714e-12 -3.358534793198700246e-12
4.100000000000000000e+02 -1.530999524112267351e-12 -3.078285505529895892e-12 -3.171862645052563783e-12
4.110000000000000000e+02 5.274247443142424942e-13 -4.094827688702219081e-12 -2.093726714811860282e-12
4.120000000000000000e+02 1.741156368535553576e-12 -4.497822800393947911e-12 -5.005713541561821431e-13
4.130000000000000000e+02 1.762364136097334467e-12 -3.748192621268708928e-12 1.075026054233241235e-12
4.140000000000000000e+02 7.269909788267603360e-13 -2.110260864640936114e-12 2.025474110976204269e-12
4.150000000000000000e+02 -9.139743859859332318e-13 -4.041087667465146137e-13 1.735424882950291844e-12
4.160000000000000000e+02 -2.417176012209554719e-12 5.357397942791975607e-13 6.983584065344435437e-15
4.170000000000000000e+02 -3.021980948665524378e-12 2.265957242867316289e-13 -2.540268815753657748e-12
4.180000000000000000e+02 -2.503619776799266527e-12 -1.248087475146967076e-12 -4.706722325510247342e-12
4.190000000000000000e+02 -1.351559892467549041e-12 -3.135909193380510227e-12 -5.384773680727919979e-12
4.200000000000000000e+02 -3.559357438746983484e-13 -4.283639772832544844e-12 -4.077681343589726301e-12
4.210000000000000000e+02 6.638113964082034936e-17 -3.818121573929015972e-12 -1.234133686110237032e-12
4.220000000000000000e+02 -1.985935724052481747e-13 -1.786725524250001683e-12 1.698409525888202912e-12
4.230000000000000000e+02 -5.715845397376041021e-13 7.318280108013288607e-13 3.029805899414246314e-12
4.240000000000000000e+02 -8.240590623370675211e-13 2.076328790460586855e-12 2.071943916908716752e-12
4.250000000000000000e+02 -8.358507079546983981e-13 1.044308322517157678e-12 -3.942232200705495208e-13
4.260000000000000000e+02 -6.674506298845941162e-13 -1.894827835851036329e-12 -2.770504477953996179e-12
4.270000000000000000e+02 -6.270345750283906324e-13 -4.661181276493745273e-12 -3.601333196709308909e-12
4.280000000000000000e+02 -1.049886933497031013e-12 -5.244851189136835832e-12 -2.352392933467008541e-12
4.290000000000000000e+02 -1.807339758972688727e-12 -3.326968378525790092e-12 1.964316602153840749e-13
4.300000000000000000e+02 -2.266827563774289254e-12 -3.895993694653192931e-13 2.383109826599197235e-12
4.310000000000000000e+02 -1.870124474592127530e-12 1.532633195972868293e-12 2.795944300324814154e-12
4.320000000000000000e+02 -7.398446967415774344e-13 1.204085481377460120e-12 1.204115383077100490e-12
4.330000000000000000e+02 2.934950610153861812e-13 -1.168368482187519893e-12 -1.301464567359613396e-12
4.340000000000000000e+02 4.236201519116727608e-13 -4.013282411269184551e-12 -3.043781697879722785e-12
4.350000000000000000e+02 -4.643083716451094602e-13 -5.328323706703406429e-12 -2.902557683234109605e-12
4.360000000000000000e+02 -1.857271551723851170e-12 -4.142520720875666174e-12 -1.020161359009493448e-12
4.370000000000000000e+02 -2.956894777867907345e-12 -1.387684460343450227e-12 1.409125465114233927e-12
4.380000000000000000e+02 -3.117208572374199346e-12 8.051061580968530724e-13 2.945092157375111195e-12
4.390000000000000000e+02 -2.316728729100443788e-12 8.613187385099818608e-13 2.668819511616816325e-12
4.400000000000000000e+02 -1.155896513801206154e-12 -1.135628708013132385e-12 6.561429288292837506e-13
