# t D_xx D_yy D_zz
4.240000000000000000e+02 1.098750238161072022e-08 1.148543425280915853e-08 1.134741939058666178e-08
4.280000000000000000e+02 1.080111538142953448e-08 1.129253189250513182e-08 1.115357541176281979e-08
4.320000000000000000e+02 1.061796519597780616e-08 1.110362417007624075e-08 1.096157436453501089e-08
4.360000000000000000e+02 1.043666626894555755e-08 1.092238276393327397e-08 1.077480663688442201e-08
4.400000000000000000e+02 1.025739082333478754e-08 1.074843647299921995e-08 1.059566612032748428e-08
4.440000000000000000e+02 1.008099498161872277e-08 1.057719114588411296e-08 1.042326962934353906e-08
4.480000000000000000e+02 9.907010452187586492e-09 1.040350932411621167e-08 1.025256138596987865e-08
4.520000000000000000e+02 9.733378267957701504e-09 1.022603201595446476e-08 1.007698751887071036e-08
4.560000000000000000e+02 9.558142595595615040e-09 1.004782138517681525e-08 9.893276327504941588e-09
4.600000000000000000e+02 9.380772289865125024e-09 9.872899128302652420e-09 9.704278924098312317e-09
4.640000000000000000e+02 9.201800326970497980e-09 9.702385307752062267e-09 9.517342909220016735e-09
4.680000000000000000e+02 9.022045783545724277e-09 9.533387129475081660e-09 9.339415671736443122e-09
4.720000000000000000e+02 8.842922671474632255e-09 9.361281708198462382e-09 9.172483983644399061e-09
4.760000000000000000e+02 8.667398125272723821e-09 9.184152626557687780e-09 9.012632167919875759e-09
4.800000000000000000e+02 8.499758577662856914e-09 9.006039549751447028e-09 8.853508048702068174e-09
4.840000000000000000e+02 8.343226416722713433e-09 8.835250378250860528e-09 8.691164519952017605e-09
4.880000000000000000e+02 8.196885770017112079e-09 8.677828178508261001e-09 8.525745199586099885e-09
4.920000000000000000e+02 8.054522360531052211e-09 8.531710211243307059e-09 8.359058618676223921e-09
4.960000000000000000e+02 7.907157037809672750e-09 8.387530448529041700e-09 8.191473296931845516e-09
5.000000000000000000e+02 7.748814511197096480e-09 8.235583868008337974e-09 8.021617096570268638e-09
5.040000000000000000e+02 7.581474515906912379e-09 8.072820269530535306e-09 7.849029541160139166e-09
5.080000000000000000e+02 7.414268880323089565e-09 7.904806661303322868e-09 7.676796244030055793e-09
5.120000000000000000e+02 7.257300299594797972e-09 7.741968449341524338e-09 7.511112415641080104e-09
5.160000000000000000e+02 7.115557365727224036e-09 7.592875986811663006e-09 7.357894255097045393e-09
5.200000000000000000e+02 6.986711055416978856e-09 7.459129898768294191e-09 7.219151657554555690e-09
5.240000000000000000e+02 6.862653245430352662e-09 7.335265929996314815e-09 7.091503683692033831e-09
5.280000000000000000e+02 6.733695362580105816e-09 7.213038007541612776e-09 6.967486920715711229e-09
5.320000000000000000e+02 6.593984342618265187e-09 7.086206028923115453e-09 6.838906144508316404e-09
5.360000000000000000e+02 6.445126829742466618e-09 6.952713990185969498e-09 6.700661231318761435e-09
5.400000000000000000e+02 6.295298577627345579e-09 6.814228144595411755e-09 6.553023445643918875e-09
5.440000000000000000e+02 6.154268401275674212e-09 6.674497463866508034e-09 6.401173905672531397e-09
5.480000000000000000e+02 6.027689759623436430e-09 6.537378646085048464e-09 6.252670236399960991e-09
5.520000000000000000e+02 5.914441257695026407e-09 6.405276257667666158e-09 6.114112704386402020e-09
5.560000000000000000e+02 5.808069613471240593e-09 6.278887830721526144e-09 5.988202953507194275e-09
5.600000000000000000e+02 5.700234128613869733e-09 6.157814442677842743e-09 5.872862396284941477e-09
5.640000000000000000e+02 5.584435922462659190e-09 6.041354750903477160e-09 5.763329778584445449e-09
5.680000000000000000e+02 5.459485138021360395e-09 5.929575628972447171e-09 5.655616888145143387e-09
5.720000000000000000e+02 5.330474223729827568e-09 5.823385044092214608e-09 5.548192748224212482e-09
5.760000000000000000e+02 5.205182311190730795e-09 5.722412442955096125e-09 5.440625494467460656e-09
5.800000000000000000e+02 5.088526324528804910e-09 5.622831600412135506e-09 5.331259286369269366e-09
5.840000000000000000e+02 4.979749331707335120e-09 5.518220282055321727e-09 5.217272715934561388e-09
5.880000000000000000e+02 4.873952970963632226e-09 5.403753673350838857e-09 5.097802395883939609e-09
5.920000000000000000e+02 4.766321198750481757e-09 5.280705478032099462e-09 4.976512918249795418e-09
5.960000000000000000e+02 4.655668493983540537e-09 5.156947095692844875e-09 4.860164686660911648e-09
6.000000000000000000e+02 4.544723808887398869e-09 5.042148924273098156e-09 4.754401133128851106e-09
6.040000000000000000e+02 4.437931711791980261e-09 4.941248832948364971e-09 4.660265943919168285e-09
6.080000000000000000e+02 4.339017608555627339e-09 4.850995871976509099e-09 4.573383598319055351e-09
6.120000000000000000e+02 4.249186943310743979e-09 4.762117715898572862e-09 4.486244501020141787e-09
6.160000000000000000e+02 4.166310238440438318e-09 4.666101042374063290e-09 4.392808447068237997e-09
6.200000000000000000e+02 4.085750161638068837e-09 4.561763882644335210e-09 4.292324526888553547e-09
6.240000000000000000e+02 4.002557123111522874e-09 4.456277276771351655e-09 4.189309064845829409e-09
6.280000000000000000e+02 3.913719108966979598e-09 4.359807717043582292e-09 4.090350531893354516e-09
6.320000000000000000e+02 3.819538405266242612e-09 4.278015610294704771e-09 4.000429649807802828e-09
6.360000000000000000e+02 3.723767044359228905e-09 4.207837858325694415e-09 3.920469926901874535e-09
6.400000000000000000e+02 3.632074402608631115e-09 4.139537251336801531e-09 3.847269227858244700e-09
6.440000000000000000e+02 3.549062338681732418e-09 4.063635066930457652e-09 3.775766152501883133e-09
6.480000000000000000e+02 3.475679419224648082e-09 3.977443942363384095e-09 3.701602178831251604e-09
6.520000000000000000e+02 3.409168084514116770e-09 3.886021895457535571e-09 3.622581426552141300e-09
6.560000000000000000e+02 3.345647480961553895e-09 3.797566184385057815e-09 3.539713464256116475e-09
6.600000000000000000e+02 3.283035931524746710e-09 3.718170269802847246e-09 3.457621000942967914e-09
6.640000000000000000e+02 3.221414540045483667e-09 3.649461238205533479e-09 3.382170655684096396e-09
6.680000000000000000e+02 3.160700688214474427e-09 3.588789938045347514e-09 3.316078107357777963e-09
6.720000000000000000e+02 3.098759635017051384e-09 3.531230368794291416e-09 3.256820201221288738e-09
6.760000000000000000e+02 3.032270049586478690e-09 3.472828081312782801e-09 3.198442387835814759e-09
6.800000000000000000e+02 2.959673968430483187e-09 3.413179660632050908e-09 3.135145920552690132e-09
6.840000000000000000e+02 2.883992518051069979e-09 3.355291852459516160e-09 3.064914930319531761e-09
6.880000000000000000e+02 2.812987257911051334e-09 3.302496312146432384e-09 2.991464471199591992e-09
6.920000000000000000e+02 2.755284921717324578e-09 3.254542891298744765e-09 2.922312851595069841e-09
6.960000000000000000e+02 2.714267250031951018e-09 3.206315997255899987e-09 2.863769287399236070e-09
7.000000000000000000e+02 2.684277809818574604e-09 3.150998233409031490e-09 2.816655620147918506e-09
7.040000000000000000e+02 2.653036450552076757e-09 3.085458468333252802e-09 2.775644217709950395e-09
7.080000000000000000e+02 2.609549180378141085e-09 3.013510267732065594e-09 2.732466545614728361e-09
7.120000000000000000e+02 2.551492858529343768e-09 2.944620416676236430e-09 2.680964757159644089e-09
7.160000000000000000e+02 2.485821578285460983e-09 2.888753523506427656e-09 2.620685626687491696e-09
7.200000000000000000e+02 2.422457425035074871e-09 2.850252258660265909e-09 2.556688761902169695e-09
7.240000000000000000e+02 2.367061616866419884e-09 2.824986668900625717e-09 2.496127277224265612e-09
7.280000000000000000e+02 2.318574558032272808e-09 2.803048937138397195e-09 2.444390101327648565e-09
7.320000000000000000e+02 2.272213091998834663e-09 2.774649937344901060e-09 2.402943523696549329e-09
7.360000000000000000e+02 2.224682348193012928e-09 2.735037780795918286e-09 2.369158970870074351e-09
7.400000000000000000e+02 2.177218943110607614e-09 2.685796849501281847e-09 2.337778716289210957e-09
7.440000000000000000e+02 2.133846868730829431e-09 2.632247008329089375e-09 2.303320176528866260e-09
7.480000000000000000e+02 2.096601855839097876e-09 2.579261056780378768e-09 2.262131612794457088e-09
7.520000000000000000e+02 2.062539756645492648e-09 2.528818951290643330e-09 2.213294409170214508e-09
7.560000000000000000e+02 2.025734257988207153e-09 2.480589354507346668e-09 2.158838034494259702e-09
7.600000000000000000e+02 1.982570685082501506e-09 2.433912624153578684e-09 2.103662218153917868e-09
7.640000000000000000e+02 1.935167106721367689e-09 2.388853410204735647e-09 2.054262908472323796e-09
7.680000000000000000e+02 1.889851578695334394e-09 2.345908556569726269e-09 2.015700314959430756e-09
7.720000000000000000e+02 1.852526009790874908e-09 2.305679923106504396e-09 1.988385195125639424e-09
7.760000000000000000e+02 1.824467969337570048e-09 2.269054717850072463e-09 1.967094030918559296e-09
7.800000000000000000e+02 1.801034513757919536e-09 2.237043483540081304e-09 1.943239504427527085e-09
7.840000000000000000e+02 1.774428392905578718e-09 2.209846930127551197e-09 1.909573457968138938e-09
7.880000000000000000e+02 1.739358633154621573e-09 2.185731200339035721e-09 1.864845236852582856e-09
7.920000000000000000e+02 1.697300036505219084e-09 2.160678267518763366e-09 1.815073869077529103e-09
7.960000000000000000e+02 1.655331295878371088e-09 2.129810412376677335e-09 1.769792532782064667e-09
8.000000000000000000e+02 1.620821236909628763e-09 2.090506043397587487e-09 1.735567588464505716e-09
8.040000000000000000e+02 1.596951673939701763e-09 2.045035752793192155e-09 1.711750554727932541e-09
8.080000000000000000e+02 1.581523386468846345e-09 1.999845135512269868e-09 1.691691256068482726e-09
8.120000000000000000e+02 1.568255420858035678e-09 1.961469645327812732e-09 1.668012159830050799e-09
8.160000000000000000e+02 1.550020725598941022e-09 1.932889633041242574e-09 1.637724187175396024e-09
8.200000000000000000e+02 1.523202754212479226e-09 1.913094134709387434e-09 1.603681404865759279e-09
8.240000000000000000e+02 1.490182222642693456e-09 1.898415241049698027e-09 1.571504539859620172e-09
8.280000000000000000e+02 1.457422742871193044e-09 1.883682511916029955e-09 1.544451372329948665e-09
8.320000000000000000e+02 1.430641607552764103e-09 1.863663336200796404e-09 1.520679810777322660e-09
8.360000000000000000e+02 1.410852813233921592e-09 1.835417982693145343e-09 1.495054531147939580e-09
8.400000000000000000e+02 1.393777453141863715e-09 1.800263884573542468e-09 1.463416751132922383e-09
8.440000000000000000e+02 1.373190880717630552e-09 1.763607398532923086e-09 1.426090165516823476e-09
8.480000000000000000e+02 1.346310912602941136e-09 1.732340630148304334e-09 1.388541747123320998e-09
8.520000000000000000e+02 1.316553863816527179e-09 1.710668635380048202e-09 1.358286443292406450e-09
8.560000000000000000e+02 1.290662151731845332e-09 1.696518644229379425e-09 1.339583372409309903e-09
8.600000000000000000e+02 1.273093765116763901e-09 1.681920911433911842e-09 1.329896763970687146e-09
8.640000000000000000e+02 1.262564381547444721e-09 1.658512597913323059e-09 1.320860571599436207e-09
8.680000000000000000e+02 1.252439467827193592e-09 1.624300099392412572e-09 1.303069779624830146e-09
8.720000000000000000e+02 1.234476974916917078e-09 1.585783706134969287e-09 1.271588209565957486e-09
8.760000000000000000e+02 1.204269398332160936e-09 1.553443742751352517e-09 1.228611624895339795e-09
8.800000000000000000e+02 1.164695119185987375e-09 1.534301000833560526e-09 1.181953018539106237e-09
8.840000000000000000e+02 1.124159786985997524e-09 1.527217120207695557e-09 1.140934809935555011e-09
8.880000000000000000e+02 1.090613857194265867e-09 1.524041062293902336e-09 1.112068771478005872e-09
8.920000000000000000e+02 1.066233783280358255e-09 1.515241242642502059e-09 1.096191441986096550e-09
8.960000000000000000e+02 1.047324651396930512e-09 1.495922255217147065e-09 1.088105839840588602e-09
9.000000000000000000e+02 1.028921623846680994e-09 1.468321800667136371e-09 1.079194930357129969e-09
9.040000000000000000e+02 1.009040659717371933e-09 1.438932065605398715e-09 1.061915232787508128e-09
9.080000000000000000e+02 9.893861177523353292e-10 1.412784833885630847e-09 1.033637032180554764e-09
9.120000000000000000e+02 9.733004891411282892e-10 1.390770794414488135e-09 9.978243531584761706e-10
9.160000000000000000e+02 9.624282893380238865e-10 1.371848437761741547e-09 9.618560665739617226e-10
9.200000000000000000e+02 9.538869581593899651e-10 1.355655142618237686e-09 9.324595005476751975e-10
9.240000000000000000e+02 9.408962532632845625e-10 1.342262042321076930e-09 9.119923001613674075e-10
9.280000000000000000e+02 9.177452629670381673e-10 1.331020730752403450e-09 8.983809950847404562e-10
9.320000000000000000e+02 8.848836341440108677e-10 1.320454108430924645e-09 8.880299647252689502e-10
9.360000000000000000e+02 8.489502780907505717e-10 1.308341162592552216e-09 8.787008504934799655e-10
9.400000000000000000e+02 8.179252152402820838e-10 1.291806840358627354e-09 8.698041693097126096e-10
9.440000000000000000e+02 7.960162678227713311e-10 1.268860072675266092e-09 8.602027089455422731e-10
9.480000000000000000e+02 7.818386032191121435e-10 1.240960763335234310e-09 8.464980924095306927e-10
9.520000000000000000e+02 7.703185548194001657e-10 1.213608659847471345e-09 8.242448755233203042e-10
9.560000000000000000e+02 7.566363650607574751e-10 1.193363435904726935e-09 7.914253802294819478e-10
9.600000000000000000e+02 7.395482555039500451e-10 1.183548318460187237e-09 7.516598074277723346e-10
9.640000000000000000e+02 7.219545428916790097e-10 1.182055046584555146e-09 7.143281844100982490e-10
9.680000000000000000e+02 7.084709126944149645e-10 1.182314011591180447e-09 6.902089932973244044e-10
9.720000000000000000e+02 7.016158773379811589e-10 1.176697937723749713e-09 6.850149708946267561e-10
9.760000000000000000e+02 6.992738194398757476e-10 1.160974008351919816e-09 6.954487730706336205e-10
9.800000000000000000e+02 6.955051703813881662e-10 1.136773672331673260e-09 7.104731981650666066e-10
9.840000000000000000e+02 6.842152173670925343e-10 1.109704338175629069e-09 7.171544266521004517e-10
9.880000000000000000e+02 6.631281211703611652e-10 1.085124612436448224e-09 7.077662547822383889e-10
9.920000000000000000e+02 6.354399198907688202e-10 1.065384414619520717e-09 6.834407255235909482e-10
9.960000000000000000e+02 6.078610329128712859e-10 1.049622752974524100e-09 6.518479115361728047e-10
1.000000000000000000e+03 5.863050502041430971e-10 1.035243565938008229e-09 6.213007049154257996e-10
1.004000000000000000e+03 5.724381288322793487e-10 1.020063761847049320e-09 5.959236647871377208e-10
1.008000000000000000e+03 5.634700310203209250e-10 1.004018728635189152e-09 5.748188369627397069e-10
1.012000000000000000e+03 5.551008514772657211e-10 9.894061897274807812e-10 5.552721469025681704e-10
1.016000000000000000e+03 5.454173622677873974e-10 9.790985354410893554e-10 5.369301936328361585e-10
1.020000000000000000e+03 5.365243014856766091e-10 9.735630434064008936e-10 5.226942285472595053e-10
1.024000000000000000e+03 5.321222047734561358e-10 9.693360232519211338e-10 5.156018313346536872e-10
1.028000000000000000e+03 5.330309704399535325e-10 9.608851878941795766e-10 5.151315678170664577e-10
1.032000000000000000e+03 5.350886584685911977e-10 9.445562054941778019e-10 5.162186056850755244e-10
1.036000000000000000e+03 5.315883221244804172e-10 9.212064757551593197e-10 5.115769471460249152e-10
1.040000000000000000e+03 5.176827527701607280e-10 8.955481657180240684e-10 4.956368272277483272e-10
1.044000000000000000e+03 4.928929820017828515e-10 8.731180007982807453e-10 4.677944198670480226e-10
1.048000000000000000e+03 4.608504356178332867e-10 8.569181121253223296e-10 4.332378651723868663e-10
1.052000000000000000e+03 4.274226668046664979e-10 8.456343653079341239e-10 4.003000155130626190e-10
1.056000000000000000e+03 3.983499105024966989e-10 8.349625803290248352e-10 3.754499009023824457e-10
1.060000000000000000e+03 3.777582330054461092e-10 8.214163087580806909e-10 3.597222067573587300e-10
1.064000000000000000e+03 3.678314703226468579e-10 8.053728121799319211e-10 3.494146723349313696e-10
1.068000000000000000e+03 3.681701441769603633e-10 7.904851426006683452e-10 3.398585042194983909e-10
1.072000000000000000e+03 3.748555244920622035e-10 7.799038591560846917e-10 3.288331815010905421e-10
1.076000000000000000e+03 3.813264582688730165e-10 7.729499665378280749e-10 3.172037254604298728e-10
1.080000000000000000e+03 3.811974522187452136e-10 7.653752379149560120e-10 3.068601412512001323e-10
1.084000000000000000e+03 3.707373338787522565e-10 7.526609715712752167e-10 2.981903192399777262e-10
1.088000000000000000e+03 3.499970777770373560e-10 7.334256644738680936e-10 2.892182191467978273e-10
1.092000000000000000e+03 3.228575999937944081e-10 7.105147705847821693e-10 2.768094453559940381e-10
1.096000000000000000e+03 2.954510889506373766e-10 6.892367190397519372e-10 2.591441724154461385e-10
1.100000000000000000e+03 2.731237399956408583e-10 6.741438114840407305e-10 2.377830907243495436e-10
1.104000000000000000e+03 2.580867259411153073e-10 6.664319017138201349e-10 2.172157186356112410e-10
1.108000000000000000e+03 2.492725744360695164e-10 6.632749772113576211e-10 2.017226103072494628e-10
1.112000000000000000e+03 2.438382206952277157e-10 6.593648125761222984e-10 1.923616833704673300e-10
1.116000000000000000e+03 2.392401714550675924e-10 6.499186619246296610e-10 1.867968490892899085e-10
1.120000000000000000e+03 2.346874112628206430e-10 6.336426935152989021e-10 1.818008757346325464e-10
1.124000000000000000e+03 2.304787620525135204e-10 6.138558566934786273e-10 1.759457578741567137e-10
1.128000000000000000e+03 2.258884997405224066e-10 5.965890711291533361e-10 1.699919111120944733e-10
1.132000000000000000e+03 2.188849401275446909e-10 5.869168947841015159e-10 1.648215139834885840e-10
1.136000000000000000e+03 2.084177706389157345e-10 5.862555056837976776e-10 1.592466112920733201e-10
1.140000000000000000e+03 1.958229731740864471e-10 5.915939167489788877e-10 1.501626075855500282e-10
1.144000000000000000e+03 1.835107763785586938e-10 5.964111110688151586e-10 1.352708822335413860e-10
1.148000000000000000e+03 1.730193766098375002e-10 5.935621421540930713e-10 1.159637800353003112e-10
1.152000000000000000e+03 1.642453415263530088e-10 5.791952276487625543e-10 9.747062271817334030e-11
1.156000000000000000e+03 1.557523427095538491e-10 5.550602993715520491e-10 8.563654195756016267e-11
1.160000000000000000e+03 1.459803614754498108e-10 5.279173509828543039e-10 8.256430274122515928e-11
1.164000000000000000e+03 1.349651594050143084e-10 5.067325877965985999e-10 8.453930919303963857e-11
1.168000000000000000e+03 1.248190163441472425e-10 4.984258862503332050e-10 8.426983720104525248e-11
1.172000000000000000e+03 1.176753003226538975e-10 5.037725214058536961e-10 7.607104350321474713e-11
1.176000000000000000e+03 1.132597187326241334e-10 5.166948432163415272e-10 5.996740204128048751e-11
1.180000000000000000e+03 1.092054432356210175e-10 5.282610673437733371e-10 4.153081837491961728e-11
1.184000000000000000e+03 1.031073959044224750e-10 5.322533969155484915e-10 2.782690674347469725e-11
1.188000000000000000e+03 9.349851705550022968e-11 5.278071221014466100e-10 2.253526407192745152e-11
1.192000000000000000e+03 8.014044349607967580e-11 5.177658986910047729e-10 2.346416037853538677e-11
1.196000000000000000e+03 6.477338467443087013e-11 5.053537113676557730e-10 2.404030721306575538e-11
1.200000000000000000e+03 5.091139371405994605e-11 4.925443330968679419e-10 1.781847608382516045e-11
1.204000000000000000e+03 4.161453993104145099e-11 4.806086208351812197e-10 2.981010415236060095e-12
1.208000000000000000e+03 3.673812884810070732e-11 4.705972162883885114e-10 1.656323532011003592e-11
1.212000000000000000e+03 3.190734465445709460e-11 4.625661538682857319e-10 3.436945060022209100e-11
1.216000000000000000e+03 2.068256101974929745e-11 4.547478513920627113e-10 4.582220183080756745e-11
1.220000000000000000e+03 4.571584453595138926e-13 4.441834818699755747e-10 5.005906939309667891e-11
1.224000000000000000e+03 2.788330562877911939e-11 4.292499746782167470e-10 4.915265154012509873e-11
1.228000000000000000e+03 5.179002231638444420e-11 4.123579005552844462e-10 4.637380160947435981e-11
1.232000000000000000e+03 6.247708419753731912e-11 3.993792931631033638e-10 4.481377671094982661e-11
1.236000000000000000e+03 5.717419786601899843e-11 3.951120252878349867e-10 4.661306259755732110e-11
1.240000000000000000e+03 4.271592601956377411e-11 3.988494817314696397e-10 5.278692839642927153e-11
1.244000000000000000e+03 3.250931143875820286e-11 4.043394151948790490e-10 6.336595750474945712e-11
1.248000000000000000e+03 3.899223142982707442e-11 4.043058080047092243e-10 7.721451039006696010e-11
1.252000000000000000e+03 6.568916922156124464e-11 3.958573864448282590e-10 9.161123147152179766e-11
1.256000000000000000e+03 1.044865959379973254e-10 3.820601167287243666e-10 1.024738773540542320e-10
1.260000000000000000e+03 1.405288563796120438e-10 3.682458544560651445e-10 1.057269933823541784e-10
1.264000000000000000e+03 1.613277497629407965e-10 3.571709485817510815e-10 9.960218047772010899e-11
1.268000000000000000e+03 1.638213010610551357e-10 3.476814915618588602e-10 8.709735479543135202e-11
1.272000000000000000e+03 1.553076878325859992e-10 3.367938621638526412e-10 7.644551052638768976e-11
1.276000000000000000e+03 1.486394564504043019e-10 3.225416142646602817e-10 7.705916885987624576e-11
1.280000000000000000e+03 1.548926917630009130e-10 3.056926621449048325e-10 9.248656846036394956e-11
1.284000000000000000e+03 1.772010294478069026e-10 2.892911703196556568e-10 1.165592562582769030e-10
1.288000000000000000e+03 2.090723768247247746e-10 2.766302628052589965e-10 1.369483854194808349e-10
1.292000000000000000e+03 2.385916866227865620e-10 2.696565007286830454e-10 1.435158117891383996e-10
1.296000000000000000e+03 2.557134022030503781e-10 2.683808775341411438e-10 1.347282461693657394e-10
1.300000000000000000e+03 2.574470979587462204e-10 2.706494078641238597e-10 1.176140391995209593e-10
1.304000000000000000e+03 2.483845174577085685e-10 2.726872507923188462e-10 1.024516141509971746e-10
1.308000000000000000e+03 2.374863402436903092e-10 2.710179671629764824e-10 9.673301739864327056e-11
1.312000000000000000e+03 2.332580434399637893e-10 2.642991559978677467e-10 1.020279306374237154e-10
1.316000000000000000e+03 2.401304076165568648e-10 2.529307074077788457e-10 1.147897683846107512e-10
1.320000000000000000e+03 2.578228415537707692e-10 2.374214199351729360e-10 1.297054110865468001e-10
1.324000000000000000e+03 2.826610815684855952e-10 2.184607569968125937e-10 1.428842725489281303e-10
1.328000000000000000e+03 3.090972216400151429e-10 1.985842871431959246e-10 1.529655401091569509e-10
1.332000000000000000e+03 3.312104051465447460e-10 1.825240766298460348e-10 1.603576312526976657e-10
1.336000000000000000e+03 3.446101972786011934e-10 1.751632851659722346e-10 1.658971327945133267e-10
1.340000000000000000e+03 3.481380666925397078e-10 1.786883539660053571e-10 1.697245670812605330e-10
1.344000000000000000e+03 3.442741539239506150e-10 1.906706704182634743e-10 1.711691263139318072e-10
1.348000000000000000e+03 3.381251411807951663e-10 2.041490986977845395e-10 1.702891374064890643e-10
1.352000000000000000e+03 3.354327629407526433e-10 2.102961000764852401e-10 1.698078745271616423e-10
1.356000000000000000e+03 3.399341569426581580e-10 2.030223412447091975e-10 1.746882025954497661e-10
1.360000000000000000e+03 3.512458998203975181e-10 1.827534711832619772e-10 1.885680484063398732e-10
1.364000000000000000e+03 3.652230054999142057e-10 1.560791358157371024e-10 2.099725020469959657e-10
1.368000000000000000e+03 3.771714284241979914e-10 1.315441816279987219e-10 2.317960118334857141e-10
1.372000000000000000e+03 3.854030146707703520e-10 1.151968899488791798e-10 2.448727451772634916e-10
1.376000000000000000e+03 3.921175482342023791e-10 1.083664485852434418e-10 2.437649432091200578e-10
1.380000000000000000e+03 4.011069652241370957e-10 1.079503045405957149e-10 2.312031666353845889e-10
1.384000000000000000e+03 4.143510400095882659e-10 1.087943486383847505e-10 2.175798846151262943e-10
1.388000000000000000e+03 4.304560913442594180e-10 1.070060514884680934e-10 2.150667960472239469e-10
1.392000000000000000e+03 4.460701820417678185e-10 1.019073458520615582e-10 2.304401907829451657e-10
1.396000000000000000e+03 4.582042213058627029e-10 9.513608145709442307e-11 2.612913720679471233e-10
1.400000000000000000e+03 4.651014833623005442e-10 8.845081875968896505e-11 2.969194443764974689e-10
1.404000000000000000e+03 4.661547159548179950e-10 8.263966593553351045e-11 3.233813212051056422e-10
1.408000000000000000e+03 4.625752097520205916e-10 7.741577449211836745e-11 3.312335359677140828e-10
1.412000000000000000e+03 4.583785330565164152e-10 7.117816051649677435e-11 3.212903057941424481e-10
1.416000000000000000e+03 4.595650372711015120e-10 6.119360974562296295e-11 3.036272725924433417e-10
1.420000000000000000e+03 4.707888749092490201e-10 4.502277657551103058e-11 2.908358763431379617e-10
1.424000000000000000e+03 4.917349059196860288e-10 2.263167805164719573e-11 2.907322765450205517e-10
1.428000000000000000e+03 5.167009493357470612e-10 2.133656491409248719e-12 3.026809995855398527e-10
1.432000000000000000e+03 5.382113115005351919e-10 2.256120367613409868e-11 3.191125724913243026e-10
1.436000000000000000e+03 5.514385136496024339e-10 3.319302416352652896e-11 3.312663172993408926e-10
1.440000000000000000e+03 5.562719770338063347e-10 3.395991604587547057e-11 3.354260782374657401e-10
1.444000000000000000e+03 5.566613019573372379e-10 3.054815837528796349e-11 3.351347191440953286e-10
1.448000000000000000e+03 5.578533705365817348e-10 3.092249202381054800e-11 3.376250161955498073e-10
1.452000000000000000e+03 5.629285034378653787e-10 4.056492142378887833e-11 3.473074170793222416e-10
1.456000000000000000e+03 5.714871773012230686e-10 5.929862124202910862e-11 3.619649994993206040e-10
1.460000000000000000e+03 5.816356071391087453e-10 8.177210834199494960e-11 3.747905800538426379e-10
1.464000000000000000e+03 5.925992076598177428e-10 1.012052409527418707e-10 3.795626128944560530e-10
1.468000000000000000e+03 6.051013399834783931e-10 1.136966731727480027e-10 3.744201672365907520e-10
1.472000000000000000e+03 6.197393668206213606e-10 1.202584002102511790e-10 3.627908523530302382e-10
1.476000000000000000e+03 6.352635474279360975e-10 1.252915755262959127e-10 3.518015205219026940e-10
1.480000000000000000e+03 6.482593012892823498e-10 1.329725706419081605e-10 3.485716720055192079e-10
1.484000000000000000e+03 6.548803195589124478e-10 1.446459222745861433e-10 3.562469605021403920e-10
1.488000000000000000e+03 6.539939684861542583e-10 1.587340258597483364e-10 3.722879408728286662e-10
1.492000000000000000e+03 6.492224481551609102e-10 1.725885933260318724e-10 3.900633506027317998e-10
1.496000000000000000e+03 6.473788598722971485e-10 1.848594500886823964e-10 4.029108715288520309e-10
1.500000000000000000e+03 6.540600053664948144e-10 1.965281286182399571e-10 4.078782656696788756e-10
1.504000000000000000e+03 6.699911962645297461e-10 2.095989030556137036e-10 4.064038086003516503e-10
1.508000000000000000e+03 6.910997343091089534e-10 2.246389331130443480e-10 4.024869746796430716e-10
1.512000000000000000e+03 7.115078738408936262e-10 2.396551271225426339e-10 4.006664413233552718e-10
1.516000000000000000e+03 7.260568616399996585e-10 2.515293442040178867e-10 4.043371297711593532e-10
1.520000000000000000e+03 7.316162115713266371e-10 2.587267425279763967e-10 4.140666284262558792e-10
1.524000000000000000e+03 7.285825328905279333e-10 2.628968339983290041e-10 4.267690326645627722e-10
1.528000000000000000e+03 7.214873895581179586e-10 2.681187881301601770e-10 4.369851363347809236e-10
1.532000000000000000e+03 7.167392337358291264e-10 2.783458634442094016e-10 4.402872701422493968e-10
1.536000000000000000e+03 7.187543741025334096e-10 2.944950419604246664e-10 4.369232662074733251e-10
1.540000000000000000e+03 7.277352794447213852e-10 3.129478698526047519e-10 4.327550311491917374e-10
1.544000000000000000e+03 7.405453894654463480e-10 3.270405065465785733e-10 4.359778294523419443e-10
1.548000000000000000e+03 7.533158277180418251e-10 3.314184578594987777e-10 4.514254434076204905e-10
1.552000000000000000e+03 7.636948447714403292e-10 3.266069259318216734e-10 4.763791484325846606e-10
1.556000000000000000e+03 7.715681535036027736e-10 3.201091071917329972e-10 5.010657891176599543e-10
1.560000000000000000e+03 7.780514248851532675e-10 3.223214390782916515e-10 5.143374371889320245e-10
1.564000000000000000e+03 7.838421814309453729e-10 3.394953640605687524e-10 5.112162948028840557e-10
1.568000000000000000e+03 7.886209944509506989e-10 3.686236475960140377e-10 4.967833113843310872e-10
1.572000000000000000e+03 7.919337070043885292e-10 3.983559867874314864e-10 4.833364111062234171e-10
1.576000000000000000e+03 7.943450200770473212e-10 4.160330451354889566e-10 4.826720282846442289e-10
1.580000000000000000e+03 7.975981946957358182e-10 4.160888921670210665e-10 4.987765890347655456e-10
1.584000000000000000e+03 8.036260787133614577e-10 4.036413753419892297e-10 5.259966779047888760e-10
